customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0442-TDYUO,1,0,Yes,No,0.6364125111626608,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,3,-1.4860351280674797,-0.5500470889200355,No
6733-LRIZX,1,0,No,No,0.10704778280226633,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,2,Yes,2,1.4686399382278874,0.7697566116049036,No
9503-XJUME,1,0,No,Yes,0.7992939660427822,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,1,-1.4993295040688086,-0.5975503095845223,No
4367-NHWMM,0,0,No,No,-1.2774445836787656,No,No phone service,DSL,No,No,No,No,No,No,0,Yes,3,-1.3248408190513656,-0.996427260052588,No
3727-RJMEO,1,0,Yes,No,-1.0738427650786138,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,0,Yes,2,0.6011819041411709,-0.8042290526521758,Yes
3779-OSWCF,0,0,Yes,No,1.5729808767233588,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2,No,1,0.9451738831755587,1.8649133434019232,No
6736-DHUQI,0,0,Yes,Yes,1.4100994218432374,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,1,No,0,0.6659919871476498,1.4641159560389643,No
3915-ODIYG,1,1,No,No,1.125056875803025,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,1,Yes,2,0.23226297010429173,0.9238551169296169,No
1360-RCYRT,1,0,Yes,Yes,-0.38159658183809786,No,No phone service,DSL,No,No,No,Yes,No,No,0,Yes,0,-1.1437049460332582,-0.7077657281615589,No
2724-FJDYW,1,0,No,Yes,0.26992923768238775,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,1,No,0,-0.32942441595185784,-0.03982894652275438,No
4451-RWASJ,1,0,Yes,Yes,-0.7073594915983407,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,3,-1.504314895069307,-0.9015753366346977,No
6646-VRFOL,1,1,Yes,No,0.8400143297628127,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,Yes,2,1.2991366442109427,1.4143170406955243,Yes
3460-TJBWI,1,0,Yes,Yes,-0.3408762181180675,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,3,-1.3481059770536914,-0.7385368664544468,No
5917-HBSDW,0,0,Yes,Yes,0.18848851024232702,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,2,-1.5093002860698053,-0.7055583294317965,No
5685-IIXLY,0,0,Yes,Yes,-1.1145631287986442,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,0,Yes,2,0.6261088591436628,-0.8289739924128123,Yes
5671-UUNXD,0,1,Yes,No,0.7178532386027215,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,1,Yes,2,1.1927816362003112,1.2837494058300785,No
0956-ACVZC,0,0,No,No,0.880734693482843,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,1,Yes,1,0.9750862291785486,1.2268647405641013,No
2325-NBPZG,0,0,No,No,-1.1960038562387048,Yes,No,Fiber optic,Yes,No,No,No,No,No,0,Yes,2,0.32532360211359457,-0.9042683630850078,No
4250-ZBWLV,1,0,No,No,1.4508197855632678,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,1,No,2,1.4520219682262263,2.1608813650884655,Yes
4482-FTFFX,1,0,No,No,-1.1145631287986442,Yes,No,DSL,No,No,Yes,Yes,No,No,0,No,2,-0.28621769394753876,-0.8787508337689545,No
8859-DZTGQ,1,0,No,No,0.025607055362205634,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,3,-1.4760643460664828,-0.7029094509560817,No
0440-MOGPM,0,0,No,No,0.35136996512244845,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,1,Yes,2,0.5247392421335293,0.4335256370874948,No
0020-JDNXP,0,0,Yes,Yes,0.06632741908223598,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,1,No,3,-0.11671439993059413,-0.12746267609432158,No
3752-CQSJI,0,0,Yes,Yes,-0.7888002190384014,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Yes,3,-1.4727407520661506,-0.8950635103818986,No
5025-GOOKI,0,0,No,No,-0.5037576729981889,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Yes,1,-1.5242564590713006,-0.8539396720464251,No
4698-KVLLG,0,1,No,No,0.758573602322752,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,1,-1.5009913010689746,-0.5801118596193993,No
5095-AESKG,0,0,Yes,No,-1.1960038562387048,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,0,Yes,1,0.8886727851699104,-0.9001626014476497,Yes
2887-JPYLU,0,0,No,Yes,0.35136996512244845,Yes,No,DSL,No,No,No,No,No,No,0,No,0,-0.6501512369839195,-0.19425856165693178,No
4770-QAZXN,0,0,No,No,-0.7888002190384014,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,1,-1.505976692069473,-0.9049526566912341,No
4896-CPRPF,1,0,Yes,Yes,0.10704778280226633,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,0,-1.3065610520495383,-0.6501526213147603,No
1871-MOWRM,1,0,Yes,No,-0.8295205827584317,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,0,No,0,0.534710024134526,-0.6248999798462784,Yes
9714-EDSUC,1,0,No,No,-1.1552834925186746,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,0,Yes,3,1.001674981181207,-0.8482445833236382,No
2027-OAQQC,0,0,No,No,0.43281069256250915,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,0,Yes,0,-0.5221928679711283,-0.09081985718026582,Yes
0282-NVSJS,0,1,Yes,Yes,-0.8295205827584317,No,No phone service,DSL,No,No,No,Yes,No,No,0,Yes,3,-1.1786026830367469,-0.8502974641423171,No
9090-SGQXL,1,1,Yes,No,1.4508197855632678,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,Yes,2,1.3473287572157604,2.215227521815216,Yes
6595-YGXIT,1,1,No,No,-0.30015585439803716,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,0,Yes,2,0.8039211381614382,0.004098288199517386,Yes
7353-YOWFP,0,0,No,No,-1.0331224013585834,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,3,-1.479387940066815,-0.950402996537042,No
9835-ZIITK,1,1,Yes,No,1.369379058123207,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,1,Yes,2,1.5317882242341998,2.3000357810126877,Yes
8008-ESFLK,0,0,Yes,No,0.8400143297628127,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,1,No,2,1.5201556452330371,1.5688349517788924,No
7537-CBQUZ,1,1,No,No,1.247217966963116,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,0,Yes,0,1.4835961112293827,2.0968226539507606,No
1555-DJEQW,0,0,Yes,Yes,1.5322605130033284,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,0,1.6431286232453304,2.4025253040355556,Yes
5649-TJHOV,1,1,Yes,No,-0.21871512695797646,No,No phone service,DSL,No,No,No,No,No,Yes,0,No,0,-0.9393039150128251,-0.5518130079038454,Yes
0519-XUZJU,0,0,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,0,No,3,0.19902703010096928,-0.9761854137006668,Yes
3363-EWLGO,0,0,No,No,-1.1145631287986442,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,3,-1.4893587220678117,-0.959033925570413,No
4750-UKWJK,0,1,Yes,No,0.18848851024232702,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,3,-1.5009913010689746,-0.6861111466225899,No
6338-AVWCY,1,0,No,No,-1.1960038562387048,No,No phone service,DSL,No,No,Yes,No,Yes,No,0,Yes,3,-0.8179927340006982,-0.949696628943518,Yes
1689-YQBYY,0,0,No,Yes,-0.8295205827584317,Yes,Yes,Fiber optic,No,No,No,No,No,No,0,Yes,2,0.3934572791204055,-0.6131786925912401,No
4487-ZYJZK,0,0,Yes,Yes,0.22920887396235737,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,1,-1.5009913010689746,-0.6705269115904673,No
2959-FENLU,0,0,No,No,-0.9516816739185228,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,0,Yes,1,0.682609957149311,-0.6624478322395368,No
0708-LGSMF,1,0,Yes,No,-0.7888002190384014,Yes,Yes,DSL,Yes,No,No,No,No,Yes,0,Yes,2,0.03617092408468901,-0.6090950049411796,No
9253-QXKBE,1,1,Yes,No,-0.13727439951791576,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,0,Yes,2,0.9867188081797118,0.1641126221199939,Yes
7634-HLQJR,0,0,Yes,Yes,0.5956921474426305,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,1,-1.4860351280674797,-0.5585676480169183,No
0487-RPVUM,1,0,Yes,No,1.1657772395230555,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,0,No,0,1.1512367111961581,1.6165809863036529,No
4079-ULGFR,1,0,No,No,-0.6666391278783103,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,3,-1.4876969250676457,-0.885704139767706,No
2516-XSJKX,0,0,Yes,Yes,0.35136996512244845,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,2,No,2,0.45494376812655235,0.3728442460063263,No
0057-QBUQH,0,0,No,Yes,0.43281069256250915,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,2,-1.3181936310507012,-0.5349705555957582,No
9445-SZLCH,0,0,Yes,Yes,0.14776814652229667,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,0,Yes,0,1.0831030341893466,0.519172707802276,Yes
6599-SFQVE,0,0,No,No,-1.0738427650786138,Yes,No,DSL,No,No,No,No,No,Yes,0,Yes,2,-0.3244390249513595,-0.8571404002045805,No
8331-ZXFOE,0,0,No,No,1.0436161483629645,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,1,Yes,1,0.21065960910213194,0.8905896180720972,No
4003-FUSHP,1,0,No,No,-0.5444780367182193,Yes,No,DSL,No,No,No,Yes,Yes,No,0,Yes,1,-0.10674361792959748,-0.5247944474515536,No
0356-ERHVT,1,0,Yes,No,-0.8702409464784621,Yes,No,DSL,No,No,No,No,No,No,0,Yes,0,-0.626886078981594,-0.7770118263142054,No
7325-ENZFI,0,0,No,No,0.26992923768238775,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,1,Yes,0,-0.8130073430001998,-0.2876315279258813,No
4884-ZTHVF,0,1,No,No,-0.9924020376385531,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,0,Yes,2,0.7424346491552913,-0.6923801590151151,No
3920-HIHMQ,0,0,No,Yes,-0.2594354906780068,Yes,Yes,DSL,No,No,No,No,No,No,0,Yes,3,-0.5072366949696331,-0.44866126526204836,No
3055-OYMSE,0,1,No,No,0.8400143297628127,Yes,No,Fiber optic,No,Yes,No,No,No,No,0,Yes,1,0.3003966471111027,0.7601985751050323,No
0613-WUXUM,0,0,Yes,Yes,1.5322605130033284,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,3,-1.5142856770703037,-0.3887303897489992,No
7568-PODML,1,0,No,No,-1.2774445836787656,No,No phone service,DSL,No,No,No,No,Yes,Yes,0,Yes,3,-0.6468276429835875,-0.9874210732351574,Yes
4458-KVRBJ,1,0,No,No,1.0843365120829946,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,3,-1.3215172250510334,-0.3405649494655837,No
5349-IECLD,1,0,No,No,-1.2367242199587352,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,0,No,2,1.003336778181373,-0.9287925629726681,Yes
1397-XKKWR,1,0,No,No,-1.0331224013585834,No,No phone service,DSL,Yes,No,Yes,No,No,No,1,No,3,-0.9791870430168121,-0.890516268998588,No
3945-GFWQL,0,0,No,Yes,-0.8295205827584317,Yes,No,DSL,No,No,No,No,No,No,0,Yes,2,-0.6717545979860794,-0.7952449398220429,Yes
8097-OMULG,1,0,Yes,Yes,1.0843365120829946,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,1,No,1,0.39844267012090406,0.9977367524147641,No
6013-BHCAW,1,0,Yes,Yes,1.1657772395230555,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,2,Yes,0,0.5396954151350245,1.1894493320946287,No
0401-WDBXM,1,0,Yes,Yes,1.6137012404433893,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,2,Yes,0,1.3556377422165908,2.322330508183288,No
3387-PLKUI,0,0,Yes,Yes,-0.7888002190384014,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,3,-1.5275800530716328,-0.8964983195562441,No
6096-EGVTU,0,0,Yes,Yes,1.2879383306831464,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,3,-1.3248408190513656,-0.3030391710596229,No
3797-VTIDR,1,0,Yes,No,-1.2774445836787656,No,No phone service,DSL,No,No,No,No,No,No,0,Yes,2,-1.3730329320561832,-0.9970674056842191,Yes
5081-NWSUP,0,0,No,No,-0.9109613101984924,Yes,No,DSL,No,Yes,No,Yes,No,Yes,1,No,3,0.004596781081533054,-0.7047636658890821,No
2580-ATZSQ,0,0,Yes,Yes,1.3286586944031769,Yes,No,DSL,Yes,Yes,Yes,No,No,No,1,No,0,-0.11339080593026184,0.702916578067698,No
8085-MSNLK,0,0,Yes,No,1.2064976032430856,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2,No,3,1.6348196382444997,2.034993415530116,No
9691-HKOVS,0,0,Yes,No,0.9214550572028734,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,1,Yes,2,0.8438042661654253,1.1633137311342419,No
9881-VCZEP,0,0,Yes,No,-0.30015585439803716,Yes,Yes,DSL,No,Yes,No,No,No,No,0,No,2,-0.3543513709543497,-0.4012684145340497,No
9526-BIHHD,1,0,No,No,-1.2774445836787656,No,No phone service,DSL,Yes,No,No,No,No,No,0,No,3,-1.1653083070354178,-0.9943081572720162,Yes
8757-TFHHJ,1,0,No,No,-1.2774445836787656,Yes,No,DSL,Yes,No,No,No,No,No,0,Yes,1,-0.4972659129686364,-0.9854344143783712,No
4523-WXCEF,0,0,Yes,No,1.0843365120829946,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,0,No,2,1.2077378092018058,1.659073411851579,Yes
1468-DEFNC,1,1,Yes,Yes,1.2879383306831464,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,0,-1.341458789053027,-0.3237224971574965,No
5119-KEPFY,1,0,Yes,No,0.14776814652229667,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,0,Yes,0,1.0049985751815391,0.5113805902862146,No
8364-TRMMK,0,0,No,No,-1.1960038562387048,Yes,Yes,DSL,No,No,No,No,No,No,0,Yes,3,-0.4690153639658123,-0.9406242201641944,Yes
0916-KNFAJ,1,0,Yes,No,1.1657772395230555,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,2,Yes,3,0.17077648109814536,0.8585823364905425,No
8319-QBEHW,1,0,No,Yes,-0.2594354906780068,No,No phone service,DSL,No,Yes,No,No,Yes,No,1,Yes,0,-0.8246399220013625,-0.5554552158079533,No
3063-QFSZL,0,0,No,No,-1.2774445836787656,Yes,No,DSL,No,No,No,No,No,Yes,0,Yes,2,-0.3111446489500306,-0.9829621278010373,Yes
8775-LHDJH,0,1,Yes,No,-1.2774445836787656,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,0,Yes,2,0.85876043916692,-0.9674220407435101,Yes
9625-QNLUX,1,0,Yes,Yes,1.4508197855632678,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,2,Yes,1,1.2791950802089493,2.11578420903942,No
3097-NQYSN,1,1,Yes,No,-1.2367242199587352,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,0,Yes,3,0.7341256641544608,-0.9383947474471346,Yes
4024-CSNBY,0,0,Yes,No,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,2,Yes,0,0.9800716201790471,2.0166057841111953,No
7110-BDTWG,0,0,Yes,No,1.5729808767233588,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,2,Yes,2,-0.5886647479777732,0.433393193163709,No
7493-GVFIO,1,0,No,No,1.002895784642934,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,1,-1.4694171580658184,-0.4543122060102402,No
0690-SRQID,1,0,No,No,-1.1552834925186746,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,Yes,3,-1.4993295040688086,-0.9775981488877147,No
9605-WGJVW,0,1,No,No,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,0,Yes,2,0.18074726309914202,-0.9764282275609407,No
9114-DPSIA,1,0,Yes,Yes,1.6137012404433893,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,2,No,1,0.5396954151350245,1.5310884334999555,No
4700-UBQMV,1,0,Yes,Yes,-0.46303730927815856,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,1,Yes,0,0.37019212111808014,-0.32323686943694885,No
7711-GQBZC,0,0,Yes,Yes,1.5729808767233588,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,0,-1.33148800705203,-0.20809895169254208,No
3565-UNOCC,0,1,Yes,No,-0.13727439951791576,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0,Yes,0,1.1396041321949948,0.29620336210897585,Yes
4627-MIHJH,0,1,No,No,1.4915401492832983,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,2,No,1,1.5118466602322065,2.289351971160637,No
9795-NREXC,0,0,Yes,No,1.2879383306831464,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,2,Yes,1,0.6726391751483144,1.4138314129749765,No
8573-CGOCC,1,0,No,No,-0.6666391278783103,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,1,-1.4960059100684764,-0.8772277286454184,No
7356-AYNJP,0,0,No,No,-1.1552834925186746,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,2,-1.3580767590546883,-0.9643758304964379,No
9249-FXSCK,0,0,No,No,0.7992939660427822,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,1,Yes,1,1.5450826002355291,1.6045727372137457,Yes
5493-SDRDQ,1,0,No,No,-1.2367242199587352,Yes,No,DSL,Yes,No,Yes,No,No,No,0,Yes,3,-0.32111543095102724,-0.9573783765230912,Yes
6286-SUUWT,1,0,No,No,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,3,-1.4893587220678117,-0.9986125847950529,No
4819-HJPIW,1,0,No,No,-0.5851984004382496,No,No phone service,DSL,No,No,No,No,No,No,0,No,3,-1.3165318340505352,-0.7969225628566623,No
8654-DHAOW,0,0,No,No,-1.2367242199587352,Yes,Yes,DSL,No,Yes,No,No,No,No,0,No,3,-0.35268957395418365,-0.9625436895507351,No
5438-QMDDL,0,0,Yes,No,-0.5444780367182193,Yes,No,DSL,No,Yes,No,No,No,Yes,0,Yes,3,-0.16490651293541178,-0.5081727350164428,No
9812-GHVRI,0,0,No,No,0.3106496014024181,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,0,No,0,0.6344178441444933,0.5519967269138428,No
5553-AOINX,0,1,Yes,Yes,1.369379058123207,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,Yes,2,1.3340343812144315,2.0350154895174133,No
1228-ZLNBX,1,0,No,No,-0.46303730927815856,Yes,Yes,Fiber optic,No,No,No,No,No,No,0,No,3,0.3502505571160864,-0.3139878687592444,No
4226-KKDON,1,0,No,No,-0.9924020376385531,Yes,No,DSL,No,Yes,No,Yes,Yes,No,0,Yes,2,0.06275967608734737,-0.7774312320728602,No
3831-YCPUO,0,0,Yes,Yes,1.6137012404433893,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,1,1.4869197052297147,2.460359150755331,No
7445-WMRBW,0,0,No,No,0.6364125111626608,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,1,Yes,0,0.3020584441112687,0.5736954564274073,No
3308-DGHKL,1,0,No,No,1.4915401492832983,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,0,-1.5109620830699715,-0.3682015815622089,No
9924-JPRMC,1,0,No,No,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,2,1.7760723832586203,2.765973504890935,No
0080-EMYVY,0,0,No,No,-0.748079855318371,Yes,No,DSL,No,Yes,No,No,No,No,1,No,1,-0.4424266119631542,-0.6860890726352922,No
6218-KNUBD,1,0,No,No,-1.0738427650786138,Yes,No,DSL,No,Yes,No,No,Yes,No,0,No,2,-0.17653909193657447,-0.849546948574198,No
7337-CINUD,0,0,Yes,Yes,-0.9924020376385531,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,0,-1.504314895069307,-0.9370703082092772,No
7609-NRNCA,0,0,No,No,-0.62591876415828,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,No,3,-1.502653098069141,-0.8834305190760507,No
0623-EJQEG,1,0,No,No,1.3286586944031769,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,1,No,2,0.9568064621767214,1.6720308423952845,No
7153-CHRBV,0,0,Yes,Yes,1.002895784642934,Yes,No,DSL,Yes,No,Yes,Yes,No,No,1,Yes,3,-0.18152448293707302,0.43813910043269816,No
0871-URUWO,1,0,Yes,No,-0.7888002190384014,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0,Yes,1,1.245959140205627,-0.4074491309773844,Yes
9190-MFJLN,1,1,No,No,-0.5444780367182193,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,0,Yes,1,1.0349109211845293,-0.2225132653978905,Yes
6198-PNNSZ,0,0,Yes,No,0.9621754209229036,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,1,No,0,1.4968904872307114,1.6898666241317646,No
3317-VLGQT,0,0,Yes,No,-0.748079855318371,Yes,No,Fiber optic,No,No,No,No,No,Yes,0,Yes,2,0.4433111891253892,-0.5119032388697411,No
4132-POCZS,1,0,Yes,No,0.7992939660427822,No,No phone service,DSL,Yes,No,No,No,No,Yes,0,Yes,2,-0.8263017190015288,-0.11523368713143785,No
5614-DNZCE,0,0,No,No,1.0436161483629645,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,2,Yes,1,0.004596781081533054,0.6681941960485355,No
1095-JUDTC,0,1,No,No,0.5956921474426305,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,0,Yes,2,1.0066603721817051,0.9812474839034392,Yes
3896-RCYYE,0,0,No,No,1.4100994218432374,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,0,Yes,1,-0.3776165289566755,0.5727021269990141,No
9638-JIQYA,1,0,No,No,-1.2367242199587352,No,No phone service,DSL,No,No,No,No,No,No,0,Yes,1,-1.3248408190513656,-0.9854785623529666,No
3258-SANFR,1,1,No,No,-1.0738427650786138,Yes,No,DSL,No,No,No,No,No,No,0,No,1,-0.6667692069855808,-0.885350955970944,No
3726-TBHQT,1,0,Yes,Yes,1.5729808767233588,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,0,1.6364814352446657,2.602074149206077,No
3190-ITQXP,0,0,Yes,Yes,0.5549717837226001,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,No,0,-1.479387940066815,-0.6143486139180142,No
0870-VEMYL,0,0,No,No,-1.1145631287986442,Yes,No,DSL,Yes,No,No,Yes,No,No,0,No,1,-0.3626603559551803,-0.8927236677283504,Yes
4833-QTJNO,1,1,Yes,No,1.4100994218432374,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,0,No,0,0.6344178441444933,1.4599218984524156,No
3039-MJSLN,1,0,No,Yes,-1.1960038562387048,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,0,-1.481049737066981,-0.9850812305816093,No
0178-CIIKR,0,0,No,No,-1.1960038562387048,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,No,3,-1.4893587220678117,-0.9818142804615609,No
5385-SUIRI,1,1,Yes,No,0.7992939660427822,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,0,Yes,2,1.3107692232121058,1.4508936376476875,Yes
3982-XWFZQ,0,0,Yes,No,0.3920903288424788,Yes,Yes,DSL,No,No,No,No,No,No,0,Yes,2,-0.4823097399671412,-0.03455326355862212,Yes
5774-QPLTF,1,0,Yes,Yes,0.7178532386027215,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Yes,3,-1.4760643460664828,-0.5928926982647237,No
2322-VCZHZ,1,1,Yes,No,-0.38159658183809786,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,0,Yes,2,0.8388188751649267,-0.11382095194438999,No
5010-IPEAQ,0,0,Yes,Yes,1.4100994218432374,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,2,No,1,-0.3510277769540174,0.5924804196176852,No
4009-ALQFH,0,0,No,No,-0.30015585439803716,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,0,Yes,2,1.15456030519649,0.03846748642191812,Yes
6383-ZTSIW,0,1,Yes,No,0.26992923768238775,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,1,No,3,1.141265929195161,0.7046162750896151,No
8990-YOZLV,0,0,No,No,1.4915401492832983,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,2,Yes,3,0.07106866108817798,1.0136300232690534,No
3069-SSVSN,0,0,No,No,-1.2774445836787656,No,No phone service,DSL,No,No,No,No,No,No,1,No,3,-1.2932666760482092,-0.9960078542939332,No
5222-IMUKT,1,0,No,No,-0.015113308357824713,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,0,No,2,0.8737166121684152,0.26028898477574164,No
3627-FCRDW,0,0,No,No,-0.9516816739185228,Yes,No,Fiber optic,No,No,No,No,No,No,0,No,2,0.2073360151017999,-0.7105029025864643,Yes
7562-GSUHK,0,0,No,No,-0.6666391278783103,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,0,Yes,1,0.9451738831755587,-0.3126634295213869,Yes
6685-XSHHU,1,0,Yes,Yes,1.125056875803025,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Yes,0,-1.4561227820644893,-0.4464980145068813,No
